In [2]: run local_error_mnist.py
Weight Quantization: 8
Epoch 36 | Loss: 4.7110 Train Acc: 0.9467 Test Acc: 0.1903 Train Time: 196.2417s Inference Time: 50.9794s
Epoch 37 | Loss: 4.7282 Train Acc: 0.9407 Test Acc: 0.1883 Train Time: 196.0427s Inference Time: 49.5023s
Epoch 38 | Loss: 4.7249 Train Acc: 0.9493 Test Acc: 0.2049 Train Time: 194.7429s Inference Time: 50.1489s
Epoch 39 | Loss: 4.7603 Train Acc: 0.9457 Test Acc: 0.1000 Train Time: 198.6904s Inference Time: 49.0615s
Epoch 40 | Loss: 4.8003 Train Acc: 0.9480 Test Acc: 0.2155 Train Time: 194.6705s Inference Time: 50.1581s
Epoch 41 | Loss: 4.6143 Train Acc: 0.9517 Test Acc: 0.2233 Train Time: 198.9648s Inference Time: 48.6671s
Epoch 42 | Loss: 4.6840 Train Acc: 0.9473 Test Acc: 0.2301 Train Time: 198.2862s Inference Time: 47.4722s
Epoch 43 | Loss: 4.7643 Train Acc: 0.9460 Test Acc: 0.1680 Train Time: 192.3935s Inference Time: 47.4832s
Epoch 44 | Loss: 4.8560 Train Acc: 0.9433 Test Acc: 0.1029 Train Time: 188.3635s Inference Time: 48.0860s
Epoch 45 | Loss: 4.8108 Train Acc: 0.9473 Test Acc: 0.2583 Train Time: 184.8353s Inference Time: 48.1187s
Epoch 46 | Loss: 4.8030 Train Acc: 0.9460 Test Acc: 0.1990 Train Time: 191.8863s Inference Time: 48.2198s
Epoch 47 | Loss: 4.8240 Train Acc: 0.9477 Test Acc: 0.1311 Train Time: 186.7078s Inference Time: 50.0120s
Epoch 48 | Loss: 4.8817 Train Acc: 0.9487 Test Acc: 0.1350 Train Time: 194.1947s Inference Time: 49.0273s
Epoch 49 | Loss: 4.8253 Train Acc: 0.9500 Test Acc: 0.3204 Train Time: 197.9521s Inference Time: 48.5636s
Epoch 50 | Loss: 4.8273 Train Acc: 0.9490 Test Acc: 0.3350 Train Time: 198.5004s Inference Time: 49.5169s
Epoch 51 | Loss: 4.8516 Train Acc: 0.9453 Test Acc: 0.3583 Train Time: 197.9552s Inference Time: 51.0549s
Epoch 52 | Loss: 4.7889 Train Acc: 0.9473 Test Acc: 0.1369 Train Time: 192.0557s Inference Time: 53.0855s
Epoch 53 | Loss: 4.8026 Train Acc: 0.9473 Test Acc: 0.2019 Train Time: 194.0040s Inference Time: 49.7636s
Epoch 54 | Loss: 4.8030 Train Acc: 0.9477 Test Acc: 0.2223 Train Time: 194.2548s Inference Time: 49.5982s
Epoch 55 | Loss: 4.8490 Train Acc: 0.9527 Test Acc: 0.2379 Train Time: 194.3600s Inference Time: 49.8228s
Epoch 56 | Loss: 4.8664 Train Acc: 0.9437 Test Acc: 0.1000 Train Time: 192.2499s Inference Time: 50.5518s
Epoch 57 | Loss: 4.8571 Train Acc: 0.9443 Test Acc: 0.3243 Train Time: 193.5793s Inference Time: 47.6469s
Epoch 58 | Loss: 4.8271 Train Acc: 0.9453 Test Acc: 0.1544 Train Time: 191.8925s Inference Time: 46.7644s
Epoch 59 | Loss: 4.8476 Train Acc: 0.9483 Test Acc: 0.3068 Train Time: 197.3485s Inference Time: 46.7814s
Epoch 60 | Loss: 4.8474 Train Acc: 0.9483 Test Acc: 0.4107 Train Time: 192.6759s Inference Time: 48.3712s

In [3]: 


In [6]: run local_error_mnist.py
Weight Quantization: 2
Epoch 1 | Loss: 14.5482 Train Acc: 0.0923 Test Acc: 0.0835 Train Time: 197.1853s Inference Time: 51.2169s
Epoch 2 | Loss: 13.4230 Train Acc: 0.0780 Test Acc: 0.0883 Train Time: 194.9681s Inference Time: 48.2721s
Epoch 3 | Loss: 13.1253 Train Acc: 0.0910 Test Acc: 0.0932 Train Time: 194.6093s Inference Time: 48.2516s
Epoch 4 | Loss: 12.8496 Train Acc: 0.1003 Test Acc: 0.0913 Train Time: 195.1303s Inference Time: 48.6569s
Epoch 5 | Loss: 12.5607 Train Acc: 0.0950 Test Acc: 0.1184 Train Time: 195.5734s Inference Time: 48.3354s
Epoch 6 | Loss: 12.3671 Train Acc: 0.1203 Test Acc: 0.1078 Train Time: 192.4960s Inference Time: 48.0258s
Epoch 7 | Loss: 12.0663 Train Acc: 0.1480 Test Acc: 0.1272 Train Time: 193.8269s Inference Time: 48.5243s
Epoch 8 | Loss: 11.8623 Train Acc: 0.1427 Test Acc: 0.1359 Train Time: 189.2094s Inference Time: 48.2843s
Epoch 9 | Loss: 11.6468 Train Acc: 0.1633 Test Acc: 0.1233 Train Time: 194.0538s Inference Time: 47.9025s
Epoch 10 | Loss: 11.4001 Train Acc: 0.1347 Test Acc: 0.1524 Train Time: 193.2466s Inference Time: 48.3438s
Epoch 11 | Loss: 11.1413 Train Acc: 0.1497 Test Acc: 0.1107 Train Time: 190.7418s Inference Time: 47.9506s
Epoch 12 | Loss: 10.7802 Train Acc: 0.1620 Test Acc: 0.1417 Train Time: 190.1490s Inference Time: 48.0729s
Epoch 13 | Loss: 10.3784 Train Acc: 0.1570 Test Acc: 0.1408 Train Time: 191.8999s Inference Time: 48.3480s
Epoch 14 | Loss: 9.9753 Train Acc: 0.1707 Test Acc: 0.1320 Train Time: 191.3295s Inference Time: 48.4125s
Epoch 15 | Loss: 9.6138 Train Acc: 0.1717 Test Acc: 0.1097 Train Time: 189.9733s Inference Time: 48.2849s
Epoch 16 | Loss: 9.3401 Train Acc: 0.1920 Test Acc: 0.1301 Train Time: 189.3787s Inference Time: 47.8609s
Epoch 17 | Loss: 9.1137 Train Acc: 0.2137 Test Acc: 0.1738 Train Time: 192.2967s Inference Time: 48.6338s
Epoch 18 | Loss: 8.9164 Train Acc: 0.2487 Test Acc: 0.1214 Train Time: 195.1858s Inference Time: 49.0513s
Epoch 19 | Loss: 8.8875 Train Acc: 0.2533 Test Acc: 0.1320 Train Time: 192.3985s Inference Time: 47.6541s
Epoch 20 | Loss: 8.7339 Train Acc: 0.2460 Test Acc: 0.1369 Train Time: 191.6881s Inference Time: 48.3818s
Epoch 21 | Loss: 8.5765 Train Acc: 0.2690 Test Acc: 0.1029 Train Time: 192.6108s Inference Time: 48.6281s
Epoch 22 | Loss: 8.7071 Train Acc: 0.2780 Test Acc: 0.1359 Train Time: 192.4076s Inference Time: 51.4330s
Epoch 23 | Loss: 8.8992 Train Acc: 0.2777 Test Acc: 0.1427 Train Time: 196.5560s Inference Time: 48.9418s
Epoch 24 | Loss: 9.1244 Train Acc: 0.2733 Test Acc: 0.1146 Train Time: 199.7525s Inference Time: 50.3953s
Epoch 25 | Loss: 9.3199 Train Acc: 0.2873 Test Acc: 0.1291 Train Time: 197.0348s Inference Time: 49.9590s
Epoch 26 | Loss: 9.5348 Train Acc: 0.3090 Test Acc: 0.0903 Train Time: 197.6026s Inference Time: 50.1447s
Epoch 27 | Loss: 9.5105 Train Acc: 0.3090 Test Acc: 0.1544 Train Time: 196.7124s Inference Time: 50.5797s
Epoch 28 | Loss: 9.6765 Train Acc: 0.3210 Test Acc: 0.1194 Train Time: 199.3482s Inference Time: 51.3035s
